,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
70,70,"$1,617",1 Bed,1 Bath,1d ago,Pearl CityCentreOur team has verified this property10402 Town And Country Way,Houston,TX, 77024,,
71,71,"$1,525",1 Bed,1 Bath,1d ago,2222 Smith StreetOur team has verified this property2222 Smith St,Houston,TX, 77002,,
72,72,"$1,289",1 Bed,1 Bath,1d ago,Camden GreenwayOur team has verified this property3800 Audley St,Houston,TX, 77098,,
73,73,"$1,139",1 Bed,1 Bath,1d ago,Camden Holly SpringsOur team has verified this property680 W Sam Houston Pkwy S,Houston,TX, 77042,,
74,74,"$1,500",1 Bed,1 Bath,1d ago,2400 N Braeswood Blvd Apt 231 ,Houston,TX, 77030,,
75,75,"$1,065",1 Bed,1 Bath,1d ago,West Brook10990 West Rd,Houston,TX, 77064,,
76,76,"$2,484",1 Bed,1 Bath,1d ago,The Mckinley Houston PenthouseOur team has verified this property9757 Katy Fwy,Houston,TX, 77024,,
77,77,"$1,299",1 Bed,1 Bath,1d ago,14703 Park Row14703 Park Row,Houston,TX, 77079,,
78,78,"$1,445",1 Bed,1 Bath,1d ago,Bellrock Summer StreetOur team has verified this property3030 Summer St,Houston,TX, 77007,,
79,79,"$1,214",1 Bed,1 Bath,1d ago,Everly ApartmentsOur team has verified this property2827 Dunvale Rd,Houston,TX, 77063,,
80,80,"$1,211",1 Bed,1 Bath,1d ago,Kingwood GlenOur team has verified this property200 Northpines Dr,Houston,TX, 77339,,
81,81,"$1,468",1 Bed,1 Bath,1d ago,The Plaza Museum DistrictOur team has verified this property1615 Hermann Dr,Houston,TX, 77004,,
82,82,"$1,186",1 Bed,1 Bath,1d ago,8181 Med CenterOur team has verified this property8181 Fannin St,Houston,TX, 77054,,
83,83,"$1,640",1 Bed,1 Bath,1d ago,Allure Hermann ParkOur team has verified this property5927 Almeda Rd,Houston,TX, 77004,,
84,84,"$1,172",1 Bed,1 Bath,1d ago,Atlantic MemorialOur team has verified this property875 N Eldridge Pkwy,Houston,TX, 77079,,
85,85,"$1,675",1 Bed,1 Bath,1d ago,Revl Heights825 Usener St,Houston,TX, 77009,,
86,86,"$1,017",1 Bed,1 Bath,1d ago,Discovery at Mandolin Apartment HomesOur team has verified this property19401 State Highway 249,Houston,TX, 77070,,
87,87,"$1,044",1 Bed,1 Bath,1d ago,The Villages of Briar Forest14504 Briar Forest Dr,Houston,TX, 77077,,
88,88,"$1,210",1 Bed,1 Bath,1d ago,Galleria Parc Apartments3363 Mccue Rd,Houston,TX, 77056,,
89,89,"$1,147",1 Bed,1 Bath,1d ago,Vintage Park ApartmentsOur team has verified this property15727 Cutten Rd,Houston,TX, 77070,,
90,90,"$1,664",1 Bed,1 Bath,1d ago,Alta River Oaks3636 W Dallas St,Houston,TX, 77019,,
91,91,"$1,463",1 Bed,1 Bath,1d ago,Alta Washington6400 Washington Ave,Houston,TX, 77007,,
92,92,"$1,687",1 Bed,1 Bath,1d ago,The Star1111 Rusk St,Houston,TX, 77002,,
93,93,"$1,610",1 Bed,1 Bath,1d ago,M52505250 Brownway St,Houston,TX, 77056,,
94,94,"$1,576",1 Bed,1 Bath,1d ago,Elan Med Center7010 Staffordshire Blvd,Houston,TX, 77030,,
95,95,"$2,495",1 Bed,1 Bath,1d ago,Crimson2220 Westcreek Ln,Houston,TX, 77027,,
96,96,"$1,536",1 Bed,1 Bath,1d ago,SoDo - Houston North Tower1625 Main St,Houston,TX, 77002,,
97,97,"$1,219",1 Bed,1 Bath,1d ago,Terra at Piney Point Apartments8787 Woodway Dr,Houston,TX, 77063,,
98,98,"$1,495",1 Bed,1 Bath,1d ago,Alta West Gray299 W Gray St,Houston,TX, 77019,,
99,99,"$1,230",1 Bed,1 Bath,1d ago,The Voss Apartments7510 Burgoyne Rd,Houston,TX, 77063,,
100,100,"$1,270",1 Bed,1 Bath,1d ago,Tuscany Walk Apartments2001 S Voss Rd,Houston,TX, 77057,,
101,101,"$1,350",1 Bed,1 Bath,1d ago,Le Palais Apartments1916 W Gray St,Houston,TX, 77019,,
102,102,"$1,019",1 Bed,1 Bath,1d ago,Old Farm2500 Old Farm Rd,Houston,TX, 77063,,
103,103,"$1,389",1 Bed,1 Bath,1d ago,7-Seventy770 N Eldridge Pkwy,Houston,TX, 77079,,
104,104,"$1,369",1 Bed,1 Bath,1d ago,The Augusta2660 Augusta Dr,Houston,TX, 77057,,
105,105,"$1,169",1 Bed,1 Bath,1d ago,Retreat at Westpark10575 Westpark Dr,Houston,TX, 77042,,
106,106,"$1,549",1 Bed,1 Bath,1d ago,Holden Heights525 W 24th St,Houston,TX, 77008,,
107,107,"$1,570",1 Bed,1 Bath,1d ago,Gables River Oaks2724 Kipling St,Houston,TX, 77098,,
108,108,"$1,477",1 Bed,1 Bath,1d ago,Gables Tanglewood5740 San Felipe St,Houston,TX, 77057,,
109,109,"$1,220",1 Bed,1 Bath,1d ago,Gables CityWalk2828 Greenbriar Dr,Houston,TX, 77098,,
110,110,"$1,245",1 Bed,1 Bath,1d ago,Gables Cityscape3720 W Alabama St,Houston,TX, 77027,,
111,111,"$1,455",1 Bed,1 Bath,1d ago,Gables Revere Upper Kirby3206 Revere St,Houston,TX, 77098,,
112,112,"$1,605",1 Bed,1 Bath,1d ago,Windsor at West University2630 Bissonnet St,Houston,TX, 77005,,
113,113,"$1,845",1 Bed,1 Bath,1d ago,Windsor Memorial3131 Memorial Ct,Houston,TX, 77007,,
114,114,"$1,660",1 Bed,1 Bath,1d ago,The Sovereign at Regent Square3233 W Dallas St,Houston,TX, 77019,,
115,115,"$1,140",1 Bed,1 Bath,1d ago,Tuscany Oaks Apartments2525 Augusta Dr,Houston,TX, 77057,,
116,116,"$1,175",1 Bed,1 Bath,1d ago,Tuscany Lane Apartments1615 Bering Dr,Houston,TX, 77057,,
117,117,"$1,220",1 Bed,1 Bath,1d ago,Tuscany Gate Apartments1801 Bering Dr,Houston,TX, 77057,,
118,118,"$1,165",1 Bed,1 Bath,1d ago,Tuscany Apartments1100 Bering Dr,Houston,TX, 77057,,
119,119,"$1,190",1 Bed,1 Bath,1d ago,Lanesborough Apartments1819 S Braeswood Blvd,Houston,TX, 77030,,
120,120,"$1,745",1 Bed,1 Bath,1d ago,2125 Yale Apartments2125 Yale St,Houston,TX, 77008,,
121,121,"$1,120",1 Bed,1 Bath,1d ago,The Lodge at Spring Shadows10221 Centrepark Dr,Houston,TX, 77043,,
122,122,"$3,465",1 Bed,1 Bath,1d ago,Arrive Upper Kirby3333 Lake St,Houston,TX, 77098,,
123,123,"$2,465",1 Bed,1 Bath,1d ago,The Driscoll at River OaksOur team has verified this property1958 W Gray St,Houston,TX, 77019,,
124,124,"$1,463",1 Bed,1 Bath,1d ago,Modera FlatsOur team has verified this property1755 Wyndale St,Houston,TX, 77030,,
125,125,"$1,494",1 Bed,1 Bath,2d ago,The Hamilton1800 St Joseph Pkwy,Houston,TX, 77003,,
126,126,"$2,279",1 Bed,1 Bath,2d ago,Aspire Post Oak1616 Post Oak Blvd,Houston,TX, 77056,,
127,127,"$1,200",1 Bed,1 Bath,2d ago,3900 Woodchase Dr ,Houston,TX, 77042,,
128,128,"$1,200",1 Bed,1 Bath,2d ago,Lakefront Villas1895 Barker Cypress Rd,Houston,TX, 77084,,
129,129,"$1,531",1 Bed,1 Bath,2d ago,Pearl @ the MIXOur team has verified this property2910 Milam St,Houston,TX, 77006,,
130,130,"$1,064",1 Bed,1 Bath,2d ago,Avenue ROur team has verified this property5455 Richmond Ave,Houston,TX, 77056,,
131,131,"$1,604",1 Bed,1 Bath,2d ago,Pearl MidtownOur team has verified this property3101 Smith St,Houston,TX, 77006,,
132,132,"$1,439",1 Bed,1 Bath,2d ago,Pearl Midlane River OaksOur team has verified this property2121 Mid Ln,Houston,TX, 77027,,
133,133,"$1,900",1 Bed,1 Bath,2d ago,Broadmead DrOur team has verified this propertyBroadmead Dr,Houston,TX, 77025,,
134,134,"$1,979",1 Bed,1 Bath,2d ago,Camden DowntownOur team has verified this property1515 Austin St,Houston,TX, 77002,,
135,135,"$1,689",1 Bed,1 Bath,2d ago,Camden McGowen StationOur team has verified this property2727 Travis St,Houston,TX, 77006,,
136,136,"$1,179",1 Bed,1 Bath,2d ago,Camden YorktownOur team has verified this property12410 W Little York Rd,Houston,TX, 77041,,
137,137,"$2,019",1 Bed,1 Bath,2d ago,Camden Post OakOur team has verified this property1200 Post Oak Blvd,Houston,TX, 77056,,
138,138,"$1,397",1 Bed,1 Bath,2d ago,Ashford Lakes1200 S Dairy Ashford Rd,Houston,TX, 77077,,
139,139,"$1,916",1 Bed,1 Bath,2d ago,Hanover Post OakOur team has verified this property1750 Sky Lark Ln,Houston,TX, 77056,,
140,140,"$1,415",1 Bed,1 Bath,2d ago,The Gael4000 Essex Ln,Houston,TX, 77027,,
141,141,"$1,469",1 Bed,1 Bath,2d ago,La Maison River Oaks2727 Revere St,Houston,TX, 77098,,
142,142,"$1,199",1 Bed,1 Bath,2d ago,Advenir at Milan13100 W Bellfort Ave,Houston,TX, 77099,,
143,143,"$1,014",1 Bed,1 Bath,2d ago,1521 Sherwood Forest1521 Sherwood Forest St,Houston,TX, 77043,,
144,144,"$1,099",1 Bed,1 Bath,2d ago,Villas At West Road9500 West Rd,Houston,TX, 77064,,
145,145,"$1,139",1 Bed,1 Bath,2d ago,Grand PalmsOur team has verified this property2931 Barker Cypress Rd,Houston,TX, 77084,,
146,146,"$1,270",1 Bed,1 Bath,2d ago,The Opal at Barker CypressOur team has verified this property2926 Barker Cypress Rd,Houston,TX, 77084,,
147,147,"$1,010",1 Bed,1 Bath,2d ago,Westmount At Copper Mill15910 Fm 529 Rd,Houston,TX, 77095,,
148,148,"$1,619",1 Bed,1 Bath,2d ago,Olympus at MemorialOur team has verified this property777 S Mayde Creek Dr,Houston,TX, 77079,,
149,149,"$1,225",1 Bed,1 Bath,2d ago,Lakeside9550 Meyer Forest Dr,Houston,TX, 77096,,
150,150,"$1,674",1 Bed,1 Bath,2d ago,Pearl 21 ElevenOur team has verified this property2119 Westheimer Rd,Houston,TX, 77098,,
151,151,"$1,085",1 Bed,1 Bath,2d ago,Mallard CreekOur team has verified this property23423 Highway 59 N,Houston,TX, 77339,,
152,152,"$1,005",1 Bed,1 Bath,2d ago,2825 Bellefontaine 150A,Houston,TX, 77025,,
153,153,"$1,200",1 Bed,1 Bath,2d ago,Hollister OaksOur team has verified this property1920 Hollister St,Houston,TX, 77080,,
154,154,"$1,779",1 Bed,1 Bath,2d ago,Chelsea Museum DistrictOur team has verified this property4641 Montrose Blvd,Houston,TX, 77006,,
155,155,"$1,019",1 Bed,1 Bath,2d ago,Cypress LakeOur team has verified this property555 Butterfield Rd,Houston,TX, 77090,,
156,156,"$1,744",1 Bed,1 Bath,2d ago,Domain at City CentreOur team has verified this property811 Town And Country Blvd,Houston,TX, 77024,,
157,157,"$1,199",1 Bed,1 Bath,2d ago,LaMonte Park Townhomes3737 Watonga Blvd,Houston,TX, 77092,,
158,158,"$1,030",1 Bed,1 Bath,2d ago,Towne Lake Apartments5730 Timber Creek Place Dr,Houston,TX, 77084,,
159,159,"$1,625",1 Bed,1 Bath,2d ago,Bellrock Sawyer YardsOur team has verified this property1215 Sawyer St,Houston,TX, 77007,,
160,160,"$2,222",1 Bed,1 Bath,2d ago,Hanover River OaksOur team has verified this property2651 Kipling St,Houston,TX, 77098,,
161,161,"$2,637",1 Bed,1 Bath,2d ago,Hanover BLVD PlaceOur team has verified this property1770 S Post Oak Ln,Houston,TX, 77056,,
162,162,"$2,105",1 Bed,1 Bath,2d ago,Hanover SouthamptonOur team has verified this property5122 Morningside Dr,Houston,TX, 77005,,
163,163,"$1,819",1 Bed,1 Bath,2d ago,The McCarthy9789 Katy Fwy,Houston,TX, 77024,,
164,164,"$1,015",1 Bed,1 Bath,2d ago,Memorial City872 Bettina Ct,Houston,TX, 77024,,
165,165,"$1,345",1 Bed,1 Bath,2d ago,Alister GalleriaOur team has verified this property2100 Bering Dr,Houston,TX, 77057,,
166,166,"$1,250",1 Bed,1 Bath,3d ago,San Antigua15300 Cutten Rd,Houston,TX, 77070,,
167,167,"$3,600",1 Bed,1 Bath,3d ago,2819 Panagard Dr ,Houston,TX, 77082,,
168,168,"$2,015",1 Bed,1 Bath,3d ago,10777 Richmond Ave,"10777 Richmond Ave, ",12Our team has verified this property10777 Richmond Ave,Ho,"uston,",
169,169,"$1,109",1 Bed,1 Bath,3d ago,Camden StonebridgeOur team has verified this property9850 Richmond Ave,Houston,TX, 77042,,
170,170,"$1,279",1 Bed,1 Bath,3d ago,Melia Medical CenterOur team has verified this property8383 El Mundo St,Houston,TX, 77054,,
171,171,"$1,345",1 Bed,1 Bath,3d ago,The Vintage219 Marshall St,Houston,TX, 77006,,
172,172,"$1,095",1 Bed,1 Bath,3d ago,1624 Marshall1624 Marshall St,Houston,TX, 77006,,
173,173,"$1,834",1 Bed,1 Bath,3d ago,Marcella Memorial HeightsOur team has verified this property3003 Memorial Ct,Houston,TX, 77007,,
174,174,"$1,125",1 Bed,1 Bath,3d ago,Thrive Almeda GenoaOur team has verified this property10100 Almeda-Genoa Road,Houston,TX, 77075,,
175,175,"$1,320",1 Bed,1 Bath,3d ago,The Viv on West DallasOur team has verified this property2210 W Dallas St,Houston,TX, 77019,,
176,176,"$1,425",1 Bed,1 Bath,3d ago,Gateway at Cypress Creek12411 Huffmeister Rd,Houston,TX, 77429,,
177,177,"$1,311",1 Bed,1 Bath,3d ago,The Westerly10333 Clay Rd,Houston,TX, 77041,,
178,178,"$1,800",1 Bed,1 Bath,3d ago,Domain Heights Apartments401 W 25th St,Houston,TX, 77008,,
179,179,"$1,380",1 Bed,1 Bath,3d ago,Allora Northwest Crossing5550 Bingle Rd,Houston,TX, 77092,,
180,180,"$1,460",1 Bed,1 Bath,3d ago,Revl Med Center7892 Knight Rd,Houston,TX, 77054,,
181,181,"$1,268",1 Bed,1 Bath,3d ago,Memorial Towers Apartments5400 Memorial Dr,Houston,TX, 77007,,
182,182,"$1,520",1 Bed,1 Bath,3d ago,Gables Upper Kirby2305 W Alabama St,Houston,TX, 77098,,
183,183,"$1,204",1 Bed,1 Bath,3d ago,The Bellagio15000 Philippine St,Houston,TX, 77040,,
184,184,"$1,420",1 Bed,1 Bath,3d ago,Gables Post Oak1875 Post Oak Park Dr,Houston,TX, 77027,,
185,185,"$1,345",1 Bed,1 Bath,3d ago,Gables 6464 San Felipe6464 San Felipe St,Houston,TX, 77057,,
186,186,"$1,045",1 Bed,1 Bath,3d ago,Tuscany Park Apartments2505 S Voss Rd,Houston,TX, 77057,,
187,187,"$1,285",1 Bed,1 Bath,3d ago,Tuscany Court Apartments1901 Augusta Dr,Houston,TX, 77057,,
188,188,"$1,295",1 Bed,1 Bath,3d ago,The Grayson at BaybrookOur team has verified this property19100 Glenwest Dr,Houston,TX, 77546,,
189,189,"$1,145",1 Bed,1 Bath,3d ago,Cottages of CypresswoodOur team has verified this property7203 Oakwood Trl,Houston,TX, 77040,,
190,190,"$1,565",1 Bed,1 Bath,3d ago,Dolce MidtownOur team has verified this property180 W Gray St,Houston,TX, 77019,,
191,191,"$1,081",1 Bed,1 Bath,3d ago,Haven at MainOur team has verified this property8700 Main St,Houston,TX, 77025,,
192,192,"$1,075",1 Bed,1 Bath,3d ago,Westchase Forest ApartmentsOur team has verified this property11355 Richmond Ave,Houston,TX, 77082,,
193,193,"$1,050",1 Bed,1 Bath,3d ago,Broadmead at The Med ApartmentsOur team has verified this property2801 Broadmead Dr,Houston,TX, 77025,,
194,194,"$1,352",1 Bed,1 Bath,3d ago,Smart Living HeightsOur team has verified this property3530 W 12th St,Houston,TX, 77008,,
195,195,"$1,335",1 Bed,1 Bath,3d ago,Virtuo Med CenterOur team has verified this property7110 Ardmore St,Houston,TX, 77054,,
196,196,"$1,032",1 Bed,1 Bath,3d ago,Sutter Ranch ApartmentsOur team has verified this property10445 Greens Crossing Blvd,Houston,TX, 77038,,
197,197,"$1,310",1 Bed,1 Bath,3d ago,1300 North Post OakOur team has verified this property1300 N Post Oak Rd,Houston,TX, 77055,,
198,198,"$1,227",1 Bed,1 Bath,3d ago,Verdir at Hermann ParkOur team has verified this property2380 S Macgregor Way,Houston,TX, 77021,,
199,199,"$1,587",1 Bed,1 Bath,3d ago,The InvernessOur team has verified this property3133 Buffalo Speedway,Houston,TX, 77098,,
200,200,"$1,279",1 Bed,1 Bath,3d ago,Camden MidtownOur team has verified this property2303 Louisiana St,Houston,TX, 77006,,
201,201,"$3,620",1 Bed,1 Bath,4d ago,2511 Willowick RdOur team has verified this property2511 Willowick Rd ,Houston,TX, 77027,,
202,202,"$1,095",1 Bed,1 Bath,4d ago,656 N Eldridge Pkwy,Houston,TX, 77079,,
203,203,"$1,600",1 Bed,1 Bath,4d ago,1094 Brittmoore Rd,Houston,TX, 77043,,
204,204,"$1,450",1 Bed,1 Bath,4d ago,2420 McDuffie St2420 Mcduffie St,Houston,TX, 77019,,
205,205,"$2,455",1 Bed,1 Bath,4d ago,Pearl Residences at CityCentreOur team has verified this property10401 Town And Country Way,Houston,TX, 77024,,
206,206,"$1,135",1 Bed,1 Bath,4d ago,Gramercy Park ApartmentsOur team has verified this property3225 Woodland Park Dr,Houston,TX, 77082,,
207,207,"$1,500",1 Bed,1 Bath,4d ago,Clear Lake / NASA525 Bay Area Blvd,Houston,TX, 77058,,
208,208,"$1,415",1 Bed,1 Bath,4d ago,2121 Ella2121 Ella Blvd,Houston,TX, 77008,,
209,209,"$1,546",1 Bed,1 Bath,4d ago,2815 Greenridge DrOur team has verified this property2815 Greenridge Dr ,Houston,TX, 77057,,
210,210,"$2,198",1 Bed,1 Bath,4d ago,Aris Market Square900 Preston St,Houston,TX, 77002,,
211,211,"$1,234",1 Bed,1 Bath,4d ago,Trails At Eldridge Parkway1000 N Eldridge Pkwy,Houston,TX, 77079,,
212,212,"$1,375",1 Bed,1 Bath,4d ago,The Orleans At Fannin1818 Fannin Speedway,Houston,TX, 77045,,
213,213,"$2,643",1 Bed,1 Bath,5d+ ago,Brava414 Milam St,Houston,TX, 77002,,
214,214,"$1,100",1 Bed,1 Bath,5d+ ago,1311 Antoine Dr ,Houston,TX, 77055,,
215,215,"$1,490",1 Bed,1 Bath,5d+ ago,1920 Houston Ave,Houston,TX, 77007,,
216,216,"$1,084",1 Bed,1 Bath,5d+ ago,ZocaloOur team has verified this property8787 Hammerly Blvd,Houston,TX, 77080,,
