,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
22,22,"$2,035",1 Bed,1 Bath,2d ago,2601 S Grand Canyon DriveOur team has verified this property2601 S Grand Canyon Dr ,Las Vegas,NV, 89117,,
23,23,"$2,590",1 Bed,1 Bath,2d ago,10650 Dean Martin DrOur team has verified this property10650 Dean Martin Dr ,Las Vegas,NV, 89141,,
24,24,"$1,175",1 Bed,1 Bath,2d ago,Rancho VistaOur team has verified this property3663 S Valley View Blvd,Las Vegas,NV, 89103,,
25,25,"$1,404",1 Bed,1 Bath,2d ago,3625 S Decatur Blvd,Las Vegas,NV, 89103,,
26,26,"$1,372",1 Bed,1 Bath,2d ago,SolsticeOur team has verified this property2121 N Jones Blvd,Las Vegas,NV, 89108,,
27,27,"$1,206",1 Bed,1 Bath,2d ago,The 95 ApartmentsOur team has verified this property7100 W Alexander Rd,Las Vegas,NV, 89129,,
28,28,"$1,868",1 Bed,1 Bath,3d ago,TanagerOur team has verified this property2375 Spruce Goose St,Las Vegas,NV, 89135,,
29,29,"$1,362",1 Bed,1 Bath,3d ago,Sunset Pointe ApartmentsOur team has verified this property2255 E Sunset Rd,Las Vegas,NV, 89119,,
30,30,"$1,135",1 Bed,1 Bath,3d ago,District 5800 Apartment HomesOur team has verified this property5800 W Lake Mead Blvd,Las Vegas,NV, 89108,,
31,31,"$1,179",1 Bed,1 Bath,3d ago,The Met Las VegasOur team has verified this property2701 N Rainbow Blvd,Las Vegas,NV, 89108,,
32,32,"$1,091",1 Bed,1 Bath,3d ago,Bella Solara Apartments7101 Smoke Ranch Rd,Las Vegas,NV, 89128,,
33,33,"$1,303",1 Bed,1 Bath,3d ago,Torreyana Apartments5155 S Torrey Pines Dr,Las Vegas,NV, 89118,,
34,34,"$1,325",1 Bed,1 Bath,3d ago,Renaissance Villas Apartment Homes5419 W Tropicana Ave,Las Vegas,NV, 89103,,
35,35,"$1,400",1 Bed,1 Bath,3d ago,Las Vegas Grand818 E Flamingo Rd,Las Vegas,NV, 89119,,
36,36,"$1,968",1 Bed,1 Bath,3d ago,9155 W Desert Inn Rd ,Las Vegas,NV, 89117,,
37,37,"$1,321",1 Bed,1 Bath,3d ago,7545 Oso Blanca Road,Building 37545 Oso Blanca Rd,La,s Vega,,
38,38,"$1,500",1 Bed,1 Bath,3d ago,Willowbrook2601 S Pavilion Center Dr,Las Vegas,NV, 89135,,
39,39,"$1,255",1 Bed,1 Bath,3d ago,Breakers9901 W Sahara Ave,Las Vegas,NV, 89117,,
40,40,"$1,100",1 Bed,1 Bath,3d ago,2030 Rancho Lake Dr ,Las Vegas,NV, 89108,,
41,41,"$1,295",1 Bed,1 Bath,3d ago,1301 N Rainbow Blvd,Las Vegas,NV, 89108,,
42,42,"$1,249",1 Bed,1 Bath,3d ago,Tides on TwainOur team has verified this property4455 E Twain Ave,Las Vegas,NV, 89121,,
43,43,"$1,100",1 Bed,1 Bath,3d ago,Tides on CharlestonOur team has verified this property6501 W Charleston Blvd,Las Vegas,NV, 89146,,
44,44,"$1,025",1 Bed,1 Bath,3d ago,Tides on Mountain VistaOur team has verified this property3950 Mountain Vista St,Las Vegas,NV, 89121,,
45,45,"$1,863",1 Bed,1 Bath,3d ago,Green Leaf Lotus3616 Spring Mountain Rd,Las Vegas,NV, 89102,,
46,46,"$1,075",1 Bed,1 Bath,3d ago,Ashford ManorOur team has verified this property2320 Tucumcari Dr,Las Vegas,NV, 89108,,
47,47,"$1,050",1 Bed,1 Bath,3d ago,3720 Royal Crest St ,Las Vegas,NV, 89119,,
48,48,"$1,135",1 Bed,1 Bath,3d ago,Tides at Walnut ParkOur team has verified this property3985 E Cheyenne Ave,Las Vegas,NV, 89115,,
49,49,"$1,125",1 Bed,1 Bath,3d ago,5162 S Jones Blvd ,Las Vegas,NV, 89118,,
50,50,"$1,049",1 Bed,1 Bath,3d ago,Tides on IndiosOur team has verified this property3850 Mountain Vista St,Las Vegas,NV, 89121,,
51,51,"$1,245",1 Bed,1 Bath,3d ago,Tides at Spring Valley4747 Pennwood Ave,Las Vegas,NV, 89102,,
52,52,"$1,261",1 Bed,1 Bath,3d ago,Sahara West2301 Redwood St,Las Vegas,NV, 89146,,
53,53,"$1,258",1 Bed,1 Bath,3d ago,Crystal Cove3309 Sky Country Ln,Las Vegas,NV, 89117,,
54,54,"$1,603",1 Bed,1 Bath,3d ago,Sur7026614 Blue Diamond Rd,Las Vegas,NV, 89139,,
55,55,"$1,580",1 Bed,1 Bath,3d ago,Mariner At South Shores2201 N Buffalo Dr,Las Vegas,NV, 89128,,
56,56,"$1,554",1 Bed,1 Bath,3d ago,2one5Our team has verified this property7960 Rafael Rivera Way,Las Vegas,NV, 89113,,
57,57,"$1,300",1 Bed,1 Bath,3d ago,Rancho De Montana9105 W Flamingo Rd,Las Vegas,NV, 89147,,
58,58,"$1,376",1 Bed,1 Bath,3d ago,Cabrillo7955 Badura Ave,Las Vegas,NV, 89113,,
59,59,"$1,200",1 Bed,1 Bath,3d ago,1909 Santa Paula Dr ,Las Vegas,NV, 89104,,
60,60,"$1,550",1 Bed,1 Bath,3d ago,7017 S Buffalo Dr.7017 S Buffalo Dr,Las Vegas,NV, 89113,,
61,61,"$1,450",1 Bed,1 Bath,3d ago,6250 W Flamingo Rd ,Las Vegas,NV, 89103,,
62,62,"$1,575",1 Bed,1 Bath,3d ago,Echo 1055:  Off-Campus Student Housing1055 E Tropicana Ave,Las Vegas,NV, 89119,,
63,63,"$1,379",1 Bed,1 Bath,4d ago,Mojave FlatsOur team has verified this property2666 S Decatur Blvd,Las Vegas,NV, 89102,,
64,64,"$2,172",1 Bed,1 Bath,4d ago,901 Fremont StOur team has verified this property901 Fremont St ,Las Vegas,NV, 89101,,
65,65,"$1,395",1 Bed,1 Bath,4d ago,Durango Canyon4515 S Durango Dr,Las Vegas,NV, 89147,,
66,66,"$1,000",1 Bed,1 Bath,4d ago,1405 E Clark Ave ,Las Vegas,NV, 89101,,
67,67,"$1,100",1 Bed,1 Bath,4d ago,7200 Pirates Cove Rd ,Las Vegas,NV, 89145,,
68,68,"$1,279",1 Bed,1 Bath,4d ago,Cypress SpringsOur team has verified this property3651 N Rancho Dr,Las Vegas,NV, 89130,,
69,69,"$1,490",1 Bed,1 Bath,4d ago,Estancia3350 N Durango Dr,Las Vegas,NV, 89129,,
70,70,"$1,075",1 Bed,1 Bath,4d ago,7300 Pirates Cove Rd ,Las Vegas,NV, 89145,,
71,71,"$1,450",1 Bed,1 Bath,4d ago,2455 W Serene Ave ,Las Vegas,NV, 89123,,
72,72,"$1,295",1 Bed,1 Bath,4d ago,6650 W Warm Springs Rd ,Las Vegas,NV, 89118,,
73,73,"$1,422",1 Bed,1 Bath,4d ago,FireSkyeOur team has verified this property9100 W Flamingo Rd,Las Vegas,NV, 89147,,
74,74,"$1,410",1 Bed,1 Bath,4d ago,3295 Casey Dr,Las Vegas,NV, 89120,,
75,75,"$1,329",1 Bed,1 Bath,5d+ ago,Inspirado Residences6885 W Lone Mountain Rd,Las Vegas,NV, 89108,,
76,76,"$1,550",1 Bed,1 Bath,5d+ ago,Canyon Villas650 S Town Center Dr,Las Vegas,NV, 89144,,
77,77,"$1,375",1 Bed,1 Bath,5d+ ago,Diamond Sands on the Boulevard8445 Las Vegas Blvd S,Las Vegas,NV, 89123,,
78,78,"$1,210",1 Bed,1 Bath,5d+ ago,Vista Del Valle4051 W Viking Rd,Las Vegas,NV, 89103,,
79,79,"$1,500",1 Bed,1 Bath,5d+ ago,The AvondaleOur team has verified this property9225 W Charleston Blvd,Las Vegas,NV, 89117,,
80,80,"$1,190",1 Bed,1 Bath,5d+ ago,Showboat Park Apartments2800 Fremont St,Las Vegas,NV, 89104,,
81,81,"$1,080",1 Bed,1 Bath,5d+ ago,Villa Del Rio3800 S Nellis Blvd,Las Vegas,NV, 89121,,
82,82,"$1,035",1 Bed,1 Bath,5d+ ago,ViridianOur team has verified this property4255 W Viking Rd,Las Vegas,NV, 89103,,
83,83,"$1,060",1 Bed,1 Bath,5d+ ago,PrimeOur team has verified this property3875 Cambridge St,Las Vegas,NV, 89119,,
84,84,"$1,015",1 Bed,1 Bath,5d+ ago,TopazOur team has verified this property4020 Arville St,Las Vegas,NV, 89103,,
85,85,"$1,442",1 Bed,1 Bath,5d+ ago,TalaveraOur team has verified this property2251 S Fort Apache Rd,Las Vegas,NV, 89117,,
86,86,"$1,573",1 Bed,1 Bath,5d+ ago,SunstoneOur team has verified this property9353 W Twain Ave,Las Vegas,NV, 89147,,
87,87,"$2,268",1 Bed,1 Bath,5d+ ago,818 E Flamingo Rd ,Las Vegas,NV, 89119,,
88,88,"$1,455",1 Bed,1 Bath,5d+ ago,Spanish Ridge7340 W Russell Rd,Las Vegas,NV, 89113,,
89,89,"$1,230",1 Bed,1 Bath,5d+ ago,Diamondhead1799 N Decatur Blvd,Las Vegas,NV, 89108,,
90,90,"$1,350",1 Bed,1 Bath,5d+ ago,2200 S Fort Apache Rd ,Las Vegas,NV, 89117,,
91,91,"$1,025",1 Bed,1 Bath,5d+ ago,501 S 10th Street501 S 10th St,Las Vegas,NV, 89101,,
92,92,"$1,277",1 Bed,1 Bath,5d+ ago,Tides at Spencer4801 Spencer St,Las Vegas,NV, 89119,,
93,93,"$1,195",1 Bed,1 Bath,5d+ ago,Tides on TropicanaOur team has verified this property4800 E Tropicana Ave,Las Vegas,NV, 89121,,
94,94,"$1,450",1 Bed,1 Bath,5d+ ago,Summerhill Pointe Apartments9501 W Sahara Ave,Las Vegas,NV, 89117,,
95,95,"$1,794",1 Bed,1 Bath,5d+ ago,6666 West Washington AveOur team has verified this property6666 W Washington Ave ,Las Vegas,NV, 89107,,
96,96,"$1,860",1 Bed,1 Bath,5d+ ago,3450 N Hualapai WayOur team has verified this property3450 N Hualapai Way ,Las Vegas,NV, 89129,,
97,97,"$1,600",1 Bed,1 Bath,5d+ ago,4200 S Valley View Blvd ,Las Vegas,NV, 89103,,
98,98,"$1,450",1 Bed,1 Bath,5d+ ago,V Lane Apartments4316 E Tropicana Ave,Las Vegas,NV, 89121,,
99,99,"$1,425",1 Bed,1 Bath,5d+ ago,10237 King Henry Avenue,Las Vegas,NV, 89144,,
100,100,"$2,300",1 Bed,1 Bath,5d+ ago,Vestra UnCommonsOur team has verified this property6880 Helen Toland Street,Las Vegas,NV, 89113,,
101,101,"$1,395",1 Bed,1 Bath,5d+ ago,1480 Dorothy Ave ,Las Vegas,NV, 89119,,
102,102,"$1,125",1 Bed,1 Bath,5d+ ago,Tides on PalmOur team has verified this property1755 Palm St,Las Vegas,NV, 89104,,
103,103,"$1,475",1 Bed,1 Bath,5d+ ago,La Villa Estates10175 Spring Mountain Rd,Las Vegas,NV, 89117,,
104,104,"$1,230",1 Bed,1 Bath,5d+ ago,Tides on Valley View2301 S Valley View Blvd,Las Vegas,NV, 89102,,
105,105,"$1,199",1 Bed,1 Bath,5d+ ago,8600 W Charleston Blvd ,Las Vegas,NV, 89117,,
106,106,"$1,153",1 Bed,1 Bath,5d+ ago,Solis at Flamingo3275 E Flamingo Rd,Las Vegas,NV, 89121,,
107,107,"$1,663",1 Bed,1 Bath,5d+ ago,Lindell Living1200 Lindell Rd,Las Vegas,NV, 89146,,
108,108,"$1,545",1 Bed,1 Bath,5d+ ago,Falling Water1350N N Town Center Dr,Las Vegas,NV, 89144,,
109,109,"$1,185",1 Bed,1 Bath,5d+ ago,Tides on Cambridge3675 Cambridge St,Las Vegas,NV, 89169,,
110,110,"$1,049",1 Bed,1 Bath,5d+ ago,6661 Silverstream Ave,Las Vegas,NV, 89107,,
111,111,"$1,442",1 Bed,1 Bath,5d+ ago,The Lennox430 E Cactus Ave,Las Vegas,NV, 89183,,
112,112,"$1,150",1 Bed,1 Bath,5d+ ago,3951 Visby Ln,Las Vegas,NV, 89119,,
113,113,"$1,150",1 Bed,1 Bath,5d+ ago,615 S Royal Crest Cir ,Las Vegas,NV, 89169,,
114,114,"$1,150",1 Bed,1 Bath,5d+ ago,615 S Royal Crest Cir ,Las Vegas,NV, 89169,,
115,115,"$1,050",1 Bed,1 Bath,5d+ ago,3720 Royal Crest St ,Las Vegas,NV, 89119,,
116,116,"$1,155",1 Bed,1 Bath,5d+ ago,City Place Apartments3150 S Decatur Blvd,Las Vegas,NV, 89102,,
117,117,"$1,300",1 Bed,1 Bath,5d+ ago,Coronado Bay Club7600 S Jones Blvd,Las Vegas,NV, 89139,,
118,118,"$1,300",1 Bed,1 Bath,5d+ ago,1807 S 8th St ,Las Vegas,NV, 89104,,
119,119,"$1,250",1 Bed,1 Bath,5d+ ago,2615 W Gary Ave ,Las Vegas,NV, 89123,,
120,120,"$1,295",1 Bed,1 Bath,5d+ ago,8250 N Grand Canyon Dr ,Las Vegas,NV, 89166,,
121,121,"$1,200",1 Bed,1 Bath,5d+ ago,1821 Santa Paula Dr,Las Vegas,NV, 89104,,
122,122,"$1,200",1 Bed,1 Bath,5d+ ago,540 Elm Dr ,Las Vegas,NV, 89169,,
123,123,"$2,750",1 Bed,1 Bath,5d+ ago,353 E Bonneville Ave ,Las Vegas,NV, 89101,,
124,124,"$1,200",1 Bed,1 Bath,5d+ ago,5135 Golden Ln ,Las Vegas,NV, 89119,,
125,125,"$1,299",1 Bed,1 Bath,5d+ ago,4521 E Bonanza Rd,Las Vegas,NV, 89110,,
126,126,"$1,140",1 Bed,1 Bath,5d+ ago,4350 Boulder Hwy,Las Vegas,NV, 89121,,
127,127,"$1,325",1 Bed,1 Bath,5d+ ago,Spanish Wells5355 S Rainbow Blvd,Las Vegas,NV, 89118,,
128,128,"$1,095",1 Bed,1 Bath,5d+ ago,421 S 10th St ,Las Vegas,NV, 89101,,
129,129,"$1,050",1 Bed,1 Bath,5d+ ago,415 S 10th St ,Las Vegas,NV, 89101,,
130,130,"$1,200",1 Bed,1 Bath,5d+ ago,4706 Nara Vista Way ,Las Vegas,NV, 89103,,
131,131,"$1,100",1 Bed,1 Bath,5d+ ago,3119 Key Largo Dr ,Las Vegas,NV, 89120,,
132,132,"$1,600",1 Bed,1 Bath,5d+ ago,Boca Raton2405 W Serene Ave,Las Vegas,NV, 89123,,
133,133,"$2,400",1 Bed,1 Bath,5d+ ago,200 Hoover Ave,Las Vegas,NV, 89101,,
134,134,"$1,315",1 Bed,1 Bath,5d+ ago,4000 E Bonanza Rd ,Las Vegas,NV, 89110,,
135,135,"$1,111",1 Bed,1 Bath,5d+ ago,915 South Casino Center Blvd915 S Casino Center Blvd,Las Vegas,NV, 89101,,
136,136,"$1,199",1 Bed,1 Bath,5d+ ago,1525 Pinto Ln1525 Pinto Ln,Las Vegas,NV, 89106,,
137,137,"$1,295",1 Bed,1 Bath,5d+ ago,3823 S Maryland Pkwy Bldg S ,Las Vegas,NV, 89119,,
138,138,"$1,095",1 Bed,1 Bath,5d+ ago,Tides at Desert Pointe764 E Twain Ave,Las Vegas,NV, 89169,,
139,139,"$1,300",1 Bed,1 Bath,5d+ ago,5187 Garden Lane5187 Garden Ln,Las Vegas,NV, 89119,,
140,140,"$1,325",1 Bed,1 Bath,5d+ ago,Tides on Duneville5050 Duneville St,Las Vegas,NV, 89118,,
141,141,"$1,195",1 Bed,1 Bath,5d+ ago,119 N 14th St119 N 14th St,Las Vegas,NV, 89101,,
142,142,"$1,150",1 Bed,1 Bath,5d+ ago,4650 West Oakey4650 W Oakey Blvd,Las Vegas,NV, 89102,,
143,143,"$1,800",1 Bed,1 Bath,5d+ ago,9000 Las Vegas Blvd S Bldg 40 ,Las Vegas,NV, 89123,,
144,144,"$1,000",1 Bed,1 Bath,5d+ ago,405 S. 15th Street405 S 15th St,Las Vegas,NV, 89101,,
145,145,"$1,612",1 Bed,1 Bath,5d+ ago,Siegel Suites - Twain 4446 E Twain Ave,Las Vegas,NV, 89169,,
146,146,"$1,530",1 Bed,1 Bath,5d+ ago,Siegel Suites - Sahara2500 Teddy Dr,Las Vegas,NV, 89102,,
147,147,"$1,410",1 Bed,1 Bath,5d+ ago,Siegel Suites - Paradise2000 Paradise Rd,Las Vegas,NV, 89104,,
148,148,"$1,643",1 Bed,1 Bath,5d+ ago,Siegel Select - Flamingo2530 E Flamingo Rd,Las Vegas,NV, 89121,,
149,149,"$1,344",1 Bed,1 Bath,5d+ ago,Siegel Suites - Boulder 14823 Boulder Hwy,Las Vegas,NV, 89121,,
150,150,"$1,302",1 Bed,1 Bath,5d+ ago,Siegel Suites - Las Vegas Blvd700 Las Vegas Blvd N,Las Vegas,NV, 89101,,
151,151,"$1,618",1 Bed,1 Bath,5d+ ago,Siegel Select - Las Vegas Boulevard7260 Las Vegas Blvd S,Las Vegas,NV, 89119,,
152,152,"$1,508",1 Bed,1 Bath,5d+ ago,Siegel Suites - MLK100 S Martin L King Blvd,Las Vegas,NV, 89106,,
153,153,"$1,212",1 Bed,1 Bath,5d+ ago,497 Calcaterra Circle,97 Calcaterra Cir,La,s Vega,,
154,154,"$1,212",1 Bed,1 Bath,5d+ ago,485 Calcaterra Circle485 Calcaterra Cir,Las Vegas,NV, 89119,,
155,155,"$1,050",1 Bed,1 Bath,5d+ ago,5145 Golden Lane5145 Golden Ln,Las Vegas,NV, 89119,,
156,156,"$1,350",1 Bed,1 Bath,5d+ ago,The Boulders at Lone Mountain3450 N Hualapai Way,Las Vegas,NV, 89129,,
157,157,"$1,199",1 Bed,1 Bath,5d+ ago,Regency Place Apartments2820 S Decatur Blvd,Las Vegas,NV, 89102,,
158,158,"$1,500",1 Bed,1 Bath,5d+ ago,Villas at Viking Road3513 E Viking Rd,Las Vegas,NV, 89121,,
159,159,"$1,370",1 Bed,1 Bath,5d+ ago,Desert Sky9655 Las Vegas Blvd S,Las Vegas,NV, 89123,,
160,160,"$1,250",1 Bed,1 Bath,5d+ ago,1512 S Casino Center Blvd,Las Vegas,NV, 89104,,
161,161,"$1,500",1 Bed,1 Bath,5d+ ago,10550 W Alexander Rd ,Las Vegas,NV, 89129,,
162,162,"$1,995",1 Bed,1 Bath,5d+ ago,150 Las Vegas Blvd N ,Las Vegas,NV, 89101,,
163,163,"$2,000",1 Bed,1 Bath,5d+ ago,200 W Sahara Ave ,Las Vegas,NV, 89102,,
164,164,"$1,300",1 Bed,1 Bath,5d+ ago,5055 W Hacienda Ave ,Las Vegas,NV, 89118,,
165,165,"$1,400",1 Bed,1 Bath,5d+ ago,91 E Agate Ave ,Las Vegas,NV, 89123,,
166,166,"$1,100",1 Bed,1 Bath,5d+ ago,2451 N Rainbow Blvd ,Las Vegas,NV, 89108,,
167,167,"$1,150",1 Bed,1 Bath,5d+ ago,8000 Badura Ave ,Las Vegas,NV, 89113,,
168,168,"$2,500",1 Bed,1 Bath,5d+ ago,4471 Dean Martin Dr ,Las Vegas,NV, 89103,,
169,169,"$1,499",1 Bed,1 Bath,5d+ ago,8070 W Russell Rd ,Las Vegas,NV, 89113,,
170,170,"$1,295",1 Bed,1 Bath,5d+ ago,1901 Mountain Hills Ct ,Las Vegas,NV, 89128,,
171,171,"$1,075",1 Bed,1 Bath,5d+ ago,4140 Sanderling Cir ,Las Vegas,NV, 89103,,
172,172,"$1,783",1 Bed,1 Bath,5d+ ago,Lindell Living1230 Lindell Rd,Las Vegas,NV, 89146,,
173,173,"$1,645",1 Bed,1 Bath,5d+ ago,Morningstar3355 S Town Center Dr,Las Vegas,NV, 89135,,
174,174,"$1,300",1 Bed,1 Bath,5d+ ago,8780 W Nevso Dr,Las Vegas,NV, 89147,,
175,175,"$1,200",1 Bed,1 Bath,5d+ ago,5055 Tamarus St,Las Vegas,NV, 89119,,
176,176,"$1,399",1 Bed,1 Bath,5d+ ago,6575 W Tropicana Ave,Las Vegas,NV, 89103,,
177,177,"$1,109",1 Bed,1 Bath,5d+ ago,5001 El Parque Ave,Las Vegas,NV, 89146,,
178,178,"$1,254",1 Bed,1 Bath,5d+ ago,2051 N Torrey Pines Dr,Las Vegas,NV, 89108,,
179,179,"$1,305",1 Bed,1 Bath,5d+ ago,Shelter Cove2683 S Decatur Blvd,Las Vegas,NV, 89102,,
180,180,"$1,550",1 Bed,1 Bath,5d+ ago,Canyon Villas350 S Town Center Dr,Las Vegas,NV, 89144,,
181,181,"$1,290",1 Bed,1 Bath,5d+ ago,Hidden Cove3335 Hauck St,Las Vegas,NV, 89146,,
182,182,"$1,295",1 Bed,1 Bath,5d+ ago,15 E Agate Ave ,Las Vegas,NV, 89123,,
183,183,"$2,399",1 Bed,1 Bath,5d+ ago,Vestra UnCommons6875 Tom Rodriguez St,Las Vegas,NV, 89113,,
184,184,"$1,050",1 Bed,1 Bath,5d+ ago,3727 Hazelwood St ,Las Vegas,NV, 89119,,
185,185,"$1,150",1 Bed,1 Bath,5d+ ago,LIV @ University II4280 Escondido St,Las Vegas,NV, 89119,,
186,186,"$1,025",1 Bed,1 Bath,5d+ ago,1925 Santa Paula Drive1925 Santa Paula Dr,Las Vegas,NV, 89104,,
187,187,"$1,590",1 Bed,1 Bath,5d+ ago,Brownstone Apartments7531 Tule Springs Rd,Las Vegas,NV, 89131,,
188,188,"$1,200",1 Bed,1 Bath,5d+ ago,Pecos Creek Blue1830 N Pecos Rd,Las Vegas,NV, 89115,,
189,189,"$1,175",1 Bed,1 Bath,5d+ ago,201 E Imperial Ave,Las Vegas,NV, 89104,,
190,190,"$1,934",1 Bed,1 Bath,5d+ ago,650 675 East Azure Avenue ,Las Vegas,NV, 89081,,
191,191,"$1,495",1 Bed,1 Bath,5d+ ago,19 E Agate Ave ,Las Vegas,NV, 89123,,
192,192,"$1,075",1 Bed,1 Bath,5d+ ago,Liberty Village4870 Nellis Oasis Ln,Las Vegas,NV, 89115,,
193,193,"$1,013",1 Bed,1 Bath,5d+ ago,Country Club at The Meadows300 Promenade Blvd,Las Vegas,NV, 89107,,
194,194,"$1,550",1 Bed,1 Bath,5d+ ago,43 E Agate Ave ,Las Vegas,NV, 89123,,
195,195,"$1,000",1 Bed,1 Bath,5d+ ago,3727 Hazelwood St ,Las Vegas,NV, 89119,,
196,196,"$1,850",1 Bed,1 Bath,5d+ ago,8255 Las Vegas Blvd S ,Las Vegas,NV, 89123,,
197,197,"$1,075",1 Bed,1 Bath,5d+ ago,Park 80 (fka Sandpebble Village)4480 Sirius Ave,Las Vegas,NV, 89102,,
198,198,"$1,305",1 Bed,1 Bath,5d+ ago,West Edge901 Brush St,Las Vegas,NV, 89107,,
199,199,"$1,100",1 Bed,1 Bath,5d+ ago,Green Tree Apartments517 N 28th St,Las Vegas,NV, 89101,,
200,200,"$1,050",1 Bed,1 Bath,5d+ ago,LIV @ Sahara East508 San Pablo Dr,Las Vegas,NV, 89104,,
201,201,"$1,010",1 Bed,1 Bath,5d+ ago,Azure Park4757 Harrison Dr,Las Vegas,NV, 89121,,
