,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
28,28,"$1,072",1 Bed,1 Bath,2d ago,Tides on Oakland HillsOur team has verified this property6011 Oakland Hills Dr,Fort Worth,TX, 76112,,
29,29,"$1,065",1 Bed,1 Bath,2d ago,Tides at MeadowbrookOur team has verified this property525 King George Dr,Fort Worth,TX, 76112,,
30,30,"$1,099",1 Bed,1 Bath,2d ago,3222 Cockrell Ave,Fort Worth,TX, 76109,,
31,31,"$1,375",1 Bed,1 Bath,2d ago,Sagestone Village3255 Sagestone Dr,Fort Worth,TX, 76177,,
32,32,"$1,419",1 Bed,1 Bath,2d ago,Madera at LeftBank600 Harrold St,Fort Worth,TX, 76107,,
33,33,"$1,490",1 Bed,1 Bath,2d ago,SageWater Village Apartments3490 Feather Grass Ln,Fort Worth,TX, 76177,,
34,34,"$1,005",1 Bed,1 Bath,2d ago,Tides on Randol WestOur team has verified this property8925 Randol Mill Rd,Fort Worth,TX, 76120,,
35,35,"$1,185",1 Bed,1 Bath,2d ago,Magnolia at University Heights2901 Stanley Ave,Fort Worth,TX, 76110,,
36,36,"$1,508",1 Bed,1 Bath,2d ago,The Reserve On Willow Lake Apartments4101 S Hulen St,Fort Worth,TX, 76109,,
37,37,"$1,000",1 Bed,1 Bath,2d ago,Taj Mahal ApartmentsOur team has verified this property2658 Merrick St,Fort Worth,TX, 76107,,
38,38,"$1,090",1 Bed,1 Bath,2d ago,Bella Via396 Shady Lane Dr,Fort Worth,TX, 76112,,
39,39,"$1,364",1 Bed,1 Bath,2d ago,Rocklyn at Sanuels AveOur team has verified this property761 Samuels Avenue,Fort Worth,TX, 76102,,
40,40,"$1,943",1 Bed,1 Bath,2d ago,The GeorgeOur team has verified this property4900 Gage Ave,Fort Worth,TX, 76109,,
41,41,"$1,029",1 Bed,1 Bath,2d ago,The Estates at Ridgela HillsOur team has verified this property6869 Chickering Road,Fort Worth,TX, 76116,,
42,42,"$1,675",1 Bed,1 Bath,3d ago,5019 Birchman Ave,Fort Worth,TX, 76107,,
43,43,"$1,395",1 Bed,1 Bath,3d ago,1511 Clover Ln.1511 Clover Ln,Fort Worth,TX, 76107,,
44,44,"$1,150",1 Bed,1 Bath,3d ago,Oxford at Lake Worth Apartments1501 Westpark View Dr,Fort Worth,TX, 76108,,
45,45,"$1,049",1 Bed,1 Bath,3d ago,Ariva6201 Woodway Dr,Fort Worth,TX, 76133,,
46,46,"$1,490",1 Bed,1 Bath,3d ago,SageWater Village9340 Feather Grass Ln,Fort Worth,TX, 76177,,
47,47,"$1,175",1 Bed,1 Bath,3d ago,The Nolan6625 S Hulen St,Fort Worth,TX, 76133,,
48,48,"$1,368",1 Bed,1 Bath,3d ago,MiradorOur team has verified this property5350 Bryant Irvin Rd,Fort Worth,TX, 76132,,
49,49,"$1,410",1 Bed,1 Bath,3d ago,Trinity District432 Samuels Ave,Fort Worth,TX, 76102,,
50,50,"$1,475",1 Bed,1 Bath,3d ago,SageWood Village9100 General Worth,Fort Worth,TX, 76177,,
51,51,"$1,200",1 Bed,1 Bath,3d ago,Azora Ranch3665 Marine Creek Pkwy,Fort Worth,TX, 76106,,
52,52,"$1,425",1 Bed,1 Bath,3d ago,Presidium RevelstokeOur team has verified this property9600 Blue Mound Rd,Fort Worth,TX, 76131,,
53,53,"$1,249",1 Bed,1 Bath,4d ago,The Sovereign Apartments5301 N Tarrant Pkwy,Fort Worth,TX, 76244,,
54,54,"$1,369",1 Bed,1 Bath,4d ago,Coventry at Cityview ApartmentsOur team has verified this property5200 Bryant Irvin Rd,Fort Worth,TX, 76132,,
55,55,"$1,079",1 Bed,1 Bath,4d ago,Hulen Gardens ApartmentsOur team has verified this property7415 Tallow Wind Trl,Fort Worth,TX, 76133,,
56,56,"$1,099",1 Bed,1 Bath,4d ago,Trinity Meadows (WAK/Sycamore)Our team has verified this property4633 Sycamore School Rd,Fort Worth,TX, 76133,,
57,57,"$2,458",1 Bed,1 Bath,4d ago,650 South Main StreetOur team has verified this property650 S Main St ,Fort Worth,TX, 76104,,
58,58,"$2,355",1 Bed,1 Bath,4d ago,3020 8th AveOur team has verified this property3020 8th Ave,Fort Worth,TX, 76110,,
59,59,"$1,329",1 Bed,1 Bath,4d ago,Cortland Chisholm Trail9100 Summit Ridge Rd,Fort Worth,TX, 76123,,
60,60,"$1,239",1 Bed,1 Bath,5d+ ago,Camden CentreportOur team has verified this property3999 Centreport Dr,Fort Worth,TX, 76155,,
61,61,"$1,004",1 Bed,1 Bath,5d+ ago,The SavoyOur team has verified this property7501 Kingswood Dr,Fort Worth,TX, 76133,,
62,62,"$1,598",1 Bed,1 Bath,5d+ ago,Avilla TrailsOur team has verified this property5669 Altamesa Blvd,Fort Worth,TX, 76123,,
63,63,"$1,539",1 Bed,1 Bath,5d+ ago,Forena Revelstoke950 Spanish Needle Trl,Fort Worth,TX, 76177,,
64,64,"$2,150",1 Bed,1 Bath,5d+ ago,Callaston Ln ,Fort Worth,TX, 76112,,
65,65,"$1,554",1 Bed,1 Bath,5d+ ago,Solay Fort Worth8900 Harmon Rd,Fort Worth,TX, 76177,,
66,66,"$1,275",1 Bed,1 Bath,5d+ ago,3437 Saint Louis Ave,Fort Worth,TX, 76110,,
67,67,"$1,400",1 Bed,1 Bath,5d+ ago,3145 Waits Ave3145 Waits Ave,Fort Worth,TX, 76109,,
68,68,"$1,598",1 Bed,1 Bath,5d+ ago,7234 Tall Tree Dr,Fort Worth,TX, 76123,,
69,69,"$1,550",1 Bed,1 Bath,5d+ ago,3101 Sondra Dr ,Fort Worth,TX, 76107,,
70,70,"$2,125",1 Bed,1 Bath,5d+ ago,2608 Museum Way ,Fort Worth,TX, 76107,,
71,71,"$1,080",1 Bed,1 Bath,5d+ ago,2200 W Lowden Street2200 W Lowden St,Fort Worth,TX, 76110,,
72,72,"$1,059",1 Bed,1 Bath,5d+ ago,6850 Granbury Road6850 Granbury Rd,Fort Worth,TX, 76133,,
73,73,"$1,492",1 Bed,1 Bath,5d+ ago,4366 Dulles Dr,Fort Worth,TX, 76155,,
74,74,"$1,495",1 Bed,1 Bath,5d+ ago,2308 Kenley St,Fort Worth,TX, 76107,,
75,75,"$1,100",1 Bed,1 Bath,5d+ ago,907 Isbell Rd,Fort Worth,TX, 76114,,
76,76,"$1,950",1 Bed,1 Bath,5d+ ago,3333 Darcy St ,Fort Worth,TX, 76107,,
77,77,"$2,000",1 Bed,1 Bath,5d+ ago,3113 Wayside Ave ,Fort Worth,TX, 76110,,
78,78,"$1,225",1 Bed,1 Bath,5d+ ago,2745 Travis Ave ,Fort Worth,TX, 76110,,
79,79,"$1,939",1 Bed,1 Bath,5d+ ago,817 Matisse Dr ,Fort Worth,TX, 76107,,
80,80,"$1,679",1 Bed,1 Bath,5d+ ago,North Park Landing9001 N Beach St,Fort Worth,TX, 76244,,
81,81,"$1,350",1 Bed,1 Bath,5d+ ago,315 Hemphill St315 Hemphill St,Fort Worth,TX, 76104,,
82,82,"$1,050",1 Bed,1 Bath,5d+ ago,Tides on Randol East8951 Randol Mill Rd,Fort Worth,TX, 76120,,
83,83,"$1,665",1 Bed,1 Bath,5d+ ago,The Moderne2721 Wingate St,Fort Worth,TX, 76107,,
84,84,"$1,179",1 Bed,1 Bath,5d+ ago,South 400400 S Jennings Ave,Fort Worth,TX, 76104,,
85,85,"$1,400",1 Bed,1 Bath,5d+ ago,3132 Cockrell Ave3132 Cockrell Ave,Fort Worth,TX, 76109,,
86,86,"$1,050",1 Bed,1 Bath,5d+ ago,Northwood Apartments4301 Weber St,Fort Worth,TX, 76106,,
87,87,"$1,291",1 Bed,1 Bath,5d+ ago,1600 Cooks Ln,Fort Worth,TX, 76120,,
88,88,"$1,530",1 Bed,1 Bath,5d+ ago,14421 Admiral Dr ,Fort Worth,TX, 76155,,
89,89,"$1,220",1 Bed,1 Bath,5d+ ago,Parker House250 W Lancaster Ave,Fort Worth,TX, 76102,,
90,90,"$1,625",1 Bed,1 Bath,5d+ ago,221 W Lancaster Ave ,Fort Worth,TX, 76102,,
91,91,"$1,375",1 Bed,1 Bath,5d+ ago,1135 E Bailey Boswell Rd,Fort Worth,TX, 76131,,
92,92,"$1,631",1 Bed,1 Bath,5d+ ago,Olympus 7th Street Station2601 W 7th St,Fort Worth,TX, 76107,,
93,93,"$1,550",1 Bed,1 Bath,5d+ ago,301 Nichols St,Fort Worth,TX, 76102,,
94,94,"$1,125",1 Bed,1 Bath,5d+ ago,COURTYARD APARTMENTS6760 Calmont Ave,Fort Worth,TX, 76116,,
95,95,"$1,350",1 Bed,1 Bath,5d+ ago,405 Crawford St ,Fort Worth,TX, 76104,,
96,96,"$1,375",1 Bed,1 Bath,5d+ ago,411 W 7th St ,Fort Worth,TX, 76102,,
97,97,"$2,400",1 Bed,1 Bath,5d+ ago,605 S Main St ,Fort Worth,TX, 76104,,
98,98,"$1,155",1 Bed,1 Bath,5d+ ago,350 Shady Lane Dr,Fort Worth,TX, 76112,,
99,99,"$1,099",1 Bed,1 Bath,5d+ ago,Casa Villa6130 Oakland Hills Dr,Fort Worth,TX, 76112,,
100,100,"$1,195",1 Bed,1 Bath,5d+ ago,5928 Fletcher Ave,Fort Worth,TX, 76107,,
101,101,"$1,329",1 Bed,1 Bath,5d+ ago,3814 Murray Ct,Fort Worth,TX, 76107,,
102,102,"$1,225",1 Bed,1 Bath,5d+ ago,716 716 W Cantey Street 716 W Cantey Street,Fort Worth,TX, 76110,,
103,103,"$1,225",1 Bed,1 Bath,5d+ ago,3125 S University Dr3125 S University Dr,Fort Worth,TX, 76109,,
104,104,"$1,150",1 Bed,1 Bath,5d+ ago,5612 James Ave,Fort Worth,TX, 76134,,
105,105,"$1,775",1 Bed,1 Bath,5d+ ago,Horizon at Ridgeview1000 E Harmon Rd,Fort Worth,TX, 76131,,
106,106,"$1,813",1 Bed,1 Bath,5d+ ago,6000 Oakmont Trl ,Fort Worth,TX, 76132,,
107,107,"$1,984",1 Bed,1 Bath,5d+ ago,2413 Race St ,Fort Worth,TX, 76111,,
108,108,"$1,850",1 Bed,1 Bath,5d+ ago,Skyline Prairie Homes8220 Horseman Rd,Fort Worth,TX, 76131,,
109,109,"$1,180",1 Bed,1 Bath,5d+ ago,Crestwood Place Apartments3900 White Settlement Rd,Fort Worth,TX, 76107,,
110,110,"$1,022",1 Bed,1 Bath,5d+ ago,Chesapeake Apartments6047 S Hulen St,Fort Worth,TX, 76132,,
111,111,"$1,479",1 Bed,1 Bath,5d+ ago,405 Hemphill Street,Fort Worth,TX, 76104,,
