,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
35,35,"$2,268",1 Bed,1 Bath,21h ago,The Ashton2215 Cedar Springs Rd,Dallas,TX, 75201,,
36,36,"$1,240",1 Bed,1 Bath,21h ago,Gramercy on the ParkOur team has verified this property4755 Gramercy Oaks Dr,Dallas,TX, 75287,,
37,37,"$1,845",1 Bed,1 Bath,22h ago,AMLI Design District1400 Hi Line Dr,Dallas,TX, 75207,,
38,38,"$1,622",1 Bed,1 Bath,22h ago,L2 UptownOur team has verified this property2828 Lemmon Ave E,Dallas,TX, 75204,,
39,39,"$1,825",1 Bed,1 Bath,22h ago,South Side on Lamar1409 Botham Jean Blvd,Dallas,TX, 75215,,
40,40,"$2,383",1 Bed,1 Bath,22h ago,Ardan2975 Blackburn St,Dallas,TX, 75204,,
41,41,"$2,495",1 Bed,1 Bath,1d ago,Dallas URBY1930 Hi Line Dr,Dallas,TX, 75207,,
42,42,"$1,529",1 Bed,1 Bath,1d ago,Luxia Midtown Park8107 Manderville Ln,Dallas,TX, 75231,,
43,43,"$1,944",1 Bed,1 Bath,1d ago,Cantabria at Turtle CreekOur team has verified this property2728 Hood St,Dallas,TX, 75219,,
44,44,"$1,459",1 Bed,1 Bath,1d ago,The BriscoeOur team has verified this property12639 Coit Rd,Dallas,TX, 75251,,
45,45,"$2,095",1 Bed,1 Bath,1d ago,400 S Hall StOur team has verified this property400 S Hall St ,Dallas,TX, 75226,,
46,46,"$1,312",1 Bed,1 Bath,1d ago,1001 Ross1001 Ross Ave,Dallas,TX, 75202,,
47,47,"$1,050",1 Bed,1 Bath,1d ago,Zeke ApartmentsOur team has verified this property1411 Easton Rd,Dallas,TX, 75218,,
48,48,"$1,475",1 Bed,1 Bath,1d ago,1417 N Garrett Ave ,Dallas,TX, 75206,,
49,49,"$1,933",1 Bed,1 Bath,1d ago,18800 Lina StOur team has verified this property18800 Lina St ,Dallas,TX, 75287,,
50,50,"$1,959",1 Bed,1 Bath,1d ago,425 N Rosemont AveOur team has verified this property425 N Rosemont Ave ,Dallas,TX, 75208,,
51,51,"$1,916",1 Bed,1 Bath,1d ago,4211 Cabell Dr,DallasOur team has verified this property4211 Cabell Dr,Da,"llas, ",,
52,52,"$1,656",1 Bed,1 Bath,1d ago,18949 Marsh LnOur team has verified this property18949 Marsh Ln,Dallas,TX, 75287,,
53,53,"$1,744",1 Bed,1 Bath,1d ago,4300 Horizon North PkwyOur team has verified this property4300 Horizon North Pkwy ,Dallas,TX, 75287,,
54,54,"$1,960",1 Bed,1 Bath,1d ago,5415 Maple AveOur team has verified this property5415 Maple Ave ,Dallas,TX, 75235,,
55,55,"$1,480",1 Bed,1 Bath,1d ago,4849 Haverwood LnOur team has verified this property4849 Haverwood Ln ,Dallas,TX, 75287,,
56,56,"$3,023",1 Bed,1 Bath,1d ago,3111 N Houston StreetOur team has verified this property3111 N Houston St ,Dallas,TX, 75219,,
57,57,"$1,335",1 Bed,1 Bath,1d ago,4323 Deere St,Dallas,TX, 75204,,
58,58,"$4,250",1 Bed,1 Bath,1d ago,1614 Hubert St,Dallas,TX, 75206,,
59,59,"$1,505",1 Bed,1 Bath,1d ago,Moda Apartments1855 Payne St,Dallas,TX, 75201,,
60,60,"$1,275",1 Bed,1 Bath,1d ago,RichmondOur team has verified this property19251 Preston Rd,Dallas,TX, 75252,,
61,61,"$1,752",1 Bed,1 Bath,1d ago,St. Moritz Apartments5665 Arapaho Rd,Dallas,TX, 75248,,
62,62,"$1,100",1 Bed,1 Bath,1d ago,4927 San Jacinto Street4927 San Jacinto St,Dallas,TX, 75206,,
63,63,"$1,080",1 Bed,1 Bath,1d ago,Lawler EastOur team has verified this property13030 Audelia Rd,Dallas,TX, 75243,,
64,64,"$1,100",1 Bed,1 Bath,1d ago,Moser Gardens Apartments2315 Moser Ave,Dallas,TX, 75206,,
65,65,"$1,005",1 Bed,1 Bath,1d ago,Tides at Royal LaneOur team has verified this property9505 Royal Ln,Dallas,TX, 75243,,
66,66,"$1,950",1 Bed,1 Bath,1d ago,824 Exposition Ave.824 Exposition Ave,Dallas,TX, 75226,,
67,67,"$1,315",1 Bed,1 Bath,1d ago,Factory Design DistrictOur team has verified this property120 Turtle Creek Blvd,Dallas,TX, 75207,,
68,68,"$1,115",1 Bed,1 Bath,1d ago,Tides on Rosemeade East4141 Rosemeade Pkwy,Dallas,TX, 75287,,
69,69,"$1,295",1 Bed,1 Bath,1d ago,5300 Keller Springs Rd ,Dallas,TX, 75248,,
70,70,"$1,349",1 Bed,1 Bath,1d ago,Reserve at White Rock9215 Garland Rd,Dallas,TX, 75218,,
71,71,"$1,381",1 Bed,1 Bath,1d ago,The Southwestern5959 Maple Ave,Dallas,TX, 75235,,
72,72,"$1,469",1 Bed,1 Bath,1d ago,Camden Design DistrictOur team has verified this property1551 Oak Lawn Ave,Dallas,TX, 75207,,
73,73,"$1,383",1 Bed,1 Bath,1d ago,Halston on FrankfordOur team has verified this property3702 Frankford Rd,Dallas,TX, 75287,,
74,74,"$1,254",1 Bed,1 Bath,1d ago,Tenison at White RockOur team has verified this property7440 La Vista Dr,Dallas,TX, 75214,,
75,75,"$1,289",1 Bed,1 Bath,1d ago,Camden Farmers MarketOur team has verified this property2210 Canton St,Dallas,TX, 75201,,
76,76,"$2,150",1 Bed,1 Bath,1d ago,Modera Katy TrailOur team has verified this property5350 Mckinney Ave,Dallas,TX, 75205,,
77,77,"$1,430",1 Bed,1 Bath,1d ago,Teak at the BranchOur team has verified this property4670 Amesbury Dr,Dallas,TX, 75206,,
78,78,"$1,118",1 Bed,1 Bath,1d ago,The TimbersOur team has verified this property3565 Timberglen Rd,Dallas,TX, 75287,,
79,79,"$1,805",1 Bed,1 Bath,1d ago,Alexan Lower GreenvilleOur team has verified this property5619 Belmont Ave,Dallas,TX, 75206,,
80,80,"$1,650",1 Bed,1 Bath,1d ago,5609 Smu Blvd ,Dallas,TX, 75206,,
81,81,"$1,305",1 Bed,1 Bath,1d ago,The LanaOur team has verified this property14332 Montfort Dr,Dallas,TX, 75254,,
82,82,"$1,330",1 Bed,1 Bath,1d ago,Berkshire AmberOur team has verified this property5519 Arapaho Rd,Dallas,TX, 75248,,
83,83,"$1,645",1 Bed,1 Bath,1d ago,Bell Katy Trail3033 Routh St,Dallas,TX, 75201,,
84,84,"$1,549",1 Bed,1 Bath,1d ago,Townhomes of Bent Tree17671 Addison Rd,Dallas,TX, 75287,,
85,85,"$1,545",1 Bed,1 Bath,1d ago,Lyra on McKinney4209 Mckinney Ave,Dallas,TX, 75205,,
86,86,"$1,567",1 Bed,1 Bath,1d ago,Vance at Bishop Union111 W Davis St,Dallas,TX, 75208,,
87,87,"$1,245",1 Bed,1 Bath,1d ago,Keystone Falls Apartments3653 Timberglen Rd,Dallas,TX, 75287,,
88,88,"$1,248",1 Bed,1 Bath,1d ago,Century Lake Highlands6808 Skillman St,Dallas,TX, 75231,,
89,89,"$1,168",1 Bed,1 Bath,1d ago,Century Medical District6162 Maple Ave,Dallas,TX, 75235,,
90,90,"$1,508",1 Bed,1 Bath,1d ago,The Henderson5215 Belmont Ave,Dallas,TX, 75206,,
91,91,"$2,126",1 Bed,1 Bath,1d ago,The Hamilton2525 Elm St,Dallas,TX, 75226,,
92,92,"$1,460",1 Bed,1 Bath,1d ago,27TwentySevenOur team has verified this property2727 Kings Rd,Dallas,TX, 75219,,
93,93,"$1,320",1 Bed,1 Bath,1d ago,The Mayflower Apartments411 N Akard St,Dallas,TX, 75201,,
94,94,"$1,240",1 Bed,1 Bath,1d ago,South Side Flats1210 Botham Jean Blvd,Dallas,TX, 75215,,
95,95,"$1,271",1 Bed,1 Bath,1d ago,Domain at Midtown ParkOur team has verified this property8169 Midtown Blvd,Dallas,TX, 75231,,
96,96,"$2,117",1 Bed,1 Bath,1d ago,Cirque2500 N Houston St,Dallas,TX, 75219,,
97,97,"$1,593",1 Bed,1 Bath,1d ago,Uptown Trail2525 Carlisle St,Dallas,TX, 75201,,
98,98,"$1,470",1 Bed,1 Bath,1d ago,Gables Villa Rosa2650 Cedar Springs Rd,Dallas,TX, 75201,,
99,99,"$1,385",1 Bed,1 Bath,1d ago,Gables Katy Trail2821 Carlisle St,Dallas,TX, 75204,,
100,100,"$1,521",1 Bed,1 Bath,1d ago,Gables Mirabella2600 Cole Ave,Dallas,TX, 75204,,
101,101,"$1,876",1 Bed,1 Bath,1d ago,Gables Park 171700 Cedar Springs Rd,Dallas,TX, 75202,,
102,102,"$1,431",1 Bed,1 Bath,1d ago,Berkshire Medical DistrictOur team has verified this property4730 Fairmount St,Dallas,TX, 75219,,
103,103,"$2,054",1 Bed,1 Bath,1d ago,Lofts at Mockingbird Station Apartments5331 E Mockingbird Ln,Dallas,TX, 75206,,
104,104,"$2,450",1 Bed,1 Bath,1d ago,The Jordan by Windsor2355 Thomas Ave,Dallas,TX, 75201,,
105,105,"$1,870",1 Bed,1 Bath,1d ago,Glass House by Windsor2728 Mckinnon St,Dallas,TX, 75201,,
106,106,"$1,825",1 Bed,1 Bath,1d ago,The Monterey by Windsor3930 Mckinney Ave,Dallas,TX, 75204,,
107,107,"$1,035",1 Bed,1 Bath,1d ago,Tuscany Square3637 Timberglen Rd,Dallas,TX, 75287,,
108,108,"$1,095",1 Bed,1 Bath,1d ago,Gates de Provence3613 Frankford Rd,Dallas,TX, 75287,,
109,109,"$1,575",1 Bed,1 Bath,1d ago,SaddleBrook5353 Keller Springs Rd,Dallas,TX, 75248,,
110,110,"$1,345",1 Bed,1 Bath,1d ago,Villa Piana Apartments13500 Noel Rd,Dallas,TX, 75240,,
111,111,"$1,240",1 Bed,1 Bath,1d ago,The Saxony Apartments14601 Montfort Dr,Dallas,TX, 75254,,
112,112,"$1,145",1 Bed,1 Bath,1d ago,Kensington Square Apartments15935 Knoll Trail Dr,Dallas,TX, 75248,,
113,113,"$1,115",1 Bed,1 Bath,1d ago,The Dorchester Apartments5300 Spring Valley Rd,Dallas,TX, 75254,,
114,114,"$1,255",1 Bed,1 Bath,1d ago,Woodbridge10702 Stone Canyon Rd,Dallas,TX, 75230,,
115,115,"$1,767",1 Bed,1 Bath,1d ago,AMLI Quadrangle2717 Howell St,Dallas,TX, 75204,,
116,116,"$1,338",1 Bed,1 Bath,2d ago,La Salle18725 Dallas Pkwy,Dallas,TX, 75287,,
117,117,"$1,481",1 Bed,1 Bath,2d ago,Magnolia At Lakewood2175 Tucker St,Dallas,TX, 75214,,
118,118,"$1,172",1 Bed,1 Bath,2d ago,75 West7927 Forest Ln,Dallas,TX, 75230,,
119,119,"$1,780",1 Bed,1 Bath,2d ago,Cortland at West Village2901 Cityplace West Blvd,Dallas,TX, 75204,,
120,120,"$1,739",1 Bed,1 Bath,2d ago,Camden HendersonOur team has verified this property5222 Belmont Ave,Dallas,TX, 75206,,
121,121,"$1,180",1 Bed,1 Bath,2d ago,The KendrickOur team has verified this property7324 Skillman St,Dallas,TX, 75231,,
122,122,"$1,615",1 Bed,1 Bath,2d ago,Historical - Stella2112 Boll St,Dallas,TX, 75204,,
123,123,"$1,382",1 Bed,1 Bath,2d ago,Victor Prosper195 W Davis St,Dallas,TX, 75208,,
124,124,"$1,787",1 Bed,1 Bath,2d ago,zHistorical-Mosaic Dallas300 N Akard St,Dallas,TX, 75201,,
125,125,"$2,595",1 Bed,1 Bath,2d ago,1402 Mccoy St,Dallas,TX, 75204,,
126,126,"$1,338",1 Bed,1 Bath,2d ago,Urban House1409 N Zang Blvd,Dallas,TX, 75203,,
127,127,"$1,050",1 Bed,1 Bath,2d ago,4335 Cedar Springs Rd ,Dallas,TX, 75219,,
128,128,"$1,730",1 Bed,1 Bath,2d ago,Arrive on University5750 E University Blvd,Dallas,TX, 75206,,
129,129,"$1,425",1 Bed,1 Bath,2d ago,Live Oak at the BranchOur team has verified this property4670 Amesbury Dr,Dallas,TX, 75206,,
130,130,"$1,009",1 Bed,1 Bath,2d ago,Tides on TimberglenOur team has verified this property3550 Timberglen Rd,Dallas,TX, 75287,,
131,131,"$1,025",1 Bed,1 Bath,2d ago,Tides on LargaOur team has verified this property3334 Webb Chapel Ext,Dallas,TX, 75220,,
132,132,"$1,149",1 Bed,1 Bath,2d ago,Tides On TrinityOur team has verified this property3939 Trinity Mills Rd,Dallas,TX, 75287,,
133,133,"$1,495",1 Bed,1 Bath,2d ago,Bishop Flats - Modern,Urban,Af,fordab,,
134,134,"$1,299",1 Bed,1 Bath,2d ago,Magnolia Off Sylvan707 Seale St,Dallas,TX, 75208,,
135,135,"$1,010",1 Bed,1 Bath,2d ago,Claro CourtOur team has verified this property10950 Woodmeadow Pkwy,Dallas,TX, 75228,,
136,136,"$1,268",1 Bed,1 Bath,2d ago,Grand Estates @ Kessler Park1520 N Beckley Ave,Dallas,TX, 75203,,
137,137,"$1,660",1 Bed,1 Bath,2d ago,Monaco3003 Carlisle St,Dallas,TX, 75204,,
138,138,"$1,629",1 Bed,1 Bath,2d ago,THE ARTS2611 Ross Ave,Dallas,TX, 75201,,
139,139,"$1,238",1 Bed,1 Bath,2d ago,Oaks Trinity333 E Greenbriar Ln,Dallas,TX, 75203,,
140,140,"$1,235",1 Bed,1 Bath,2d ago,Oaks White Rock9000 Poppy Dr,Dallas,TX, 75218,,
141,141,"$1,289",1 Bed,1 Bath,2d ago,Camden GreenvilleOur team has verified this property5065 Amesbury Dr,Dallas,TX, 75206,,
142,142,"$1,180",1 Bed,1 Bath,2d ago,American Beauty MillOur team has verified this property2400 S Ervay St,Dallas,TX, 75215,,
143,143,"$1,446",1 Bed,1 Bath,2d ago,Vue Live OakOur team has verified this property1333 N Peak St,Dallas,TX, 75204,,
144,144,"$1,705",1 Bed,1 Bath,2d ago,Vue GreenvilleOur team has verified this property1811 Greenville Ave,Dallas,TX, 75206,,
145,145,"$1,370",1 Bed,1 Bath,2d ago,Vue FitzhughOur team has verified this property2819 N Fitzhugh Ave,Dallas,TX, 75204,,
146,146,"$1,157",1 Bed,1 Bath,2d ago,Stone RidgeOur team has verified this property4750 Haverwood Ln,Dallas,TX, 75287,,
147,147,"$1,470",1 Bed,1 Bath,2d ago,Waitlist Available - ModenaOur team has verified this property8275 Walnut Hill Ln,Dallas,TX, 75231,,
148,148,"$1,675",1 Bed,1 Bath,2d ago,Easton Apartment HomesOur team has verified this property2525 N Henderson Ave,Dallas,TX, 75206,,
149,149,"$1,455",1 Bed,1 Bath,2d ago,WesterlyOur team has verified this property411 W Commerce St,Dallas,TX, 75208,,
150,150,"$1,170",1 Bed,1 Bath,2d ago,St. Croix ApartmentsOur team has verified this property12250 Abrams Rd,Dallas,TX, 75243,,
151,151,"$1,273",1 Bed,1 Bath,2d ago,Park LaneOur team has verified this property6864 Larmanda St,Dallas,TX, 75231,,
152,152,"$1,100",1 Bed,1 Bath,2d ago,Brooklyn @ 9670Our team has verified this property9670 Forest Ln,Dallas,TX, 75243,,
153,153,"$1,010",1 Bed,1 Bath,2d ago,The Brooklyn @9590Our team has verified this property9590 Forest Ln,Dallas,TX, 75243,,
154,154,"$1,725",1 Bed,1 Bath,2d ago,Cedar at the BranchOur team has verified this property4606 Amesbury Dr,Dallas,TX, 75206,,
155,155,"$1,325",1 Bed,1 Bath,2d ago,EvalineOur team has verified this property5990 Arapaho Rd,Dallas,TX, 75248,,
156,156,"$1,125",1 Bed,1 Bath,2d ago,The Hive ApartmentsOur team has verified this property6003 Abrams Rd,Dallas,TX, 75231,,
157,157,"$1,525",1 Bed,1 Bath,2d ago,AMLI on Maple6008 Maple Ave,Dallas,TX, 75235,,
158,158,"$1,515",1 Bed,1 Bath,2d ago,Arrive West End800 Ross Ave,Dallas,TX, 75202,,
159,159,"$2,399",1 Bed,1 Bath,2d ago,The National ResidencesOur team has verified this property1401 Elm Street ,The National ResidencesOur team has verified this property1401 Elm Street #,Dallas,TX, 75202,
160,160,"$1,390",1 Bed,1 Bath,2d ago,Village On The GreenOur team has verified this property5301 Alpha Rd,Dallas,TX, 75240,,
161,161,"$1,545",1 Bed,1 Bath,3d ago,The Austin at Trinity GreenOur team has verified this property1212 Singleton Blvd,Dallas,TX, 75212,,
162,162,"$3,285",1 Bed,1 Bath,3d ago,3100 Carlisle StreetOur team has verified this property3100 Carlisle St ,Dallas,TX, 75204,,
163,163,"$2,026",1 Bed,1 Bath,3d ago,4200 Horizon N PkwyOur team has verified this property4200 Horizon North Pkwy ,Dallas,TX, 75287,,
164,164,"$1,300",1 Bed,1 Bath,3d ago,3912 N Hall St,Dallas,TX, 75219,,
165,165,"$1,245",1 Bed,1 Bath,3d ago,Bellrock Bishop ArtsOur team has verified this property1836 W Davis St,Dallas,TX, 75208,,
166,166,"$1,572",1 Bed,1 Bath,3d ago,The Mark at Midtown Park10550 N Central Expy,Dallas,TX, 75231,,
167,167,"$1,365",1 Bed,1 Bath,3d ago,The Avery on Southwestern8910 Southwestern Blvd,Dallas,TX, 75214,,
168,168,"$1,389",1 Bed,1 Bath,3d ago,Camden BelmontOur team has verified this property2500 Bennett Ave,Dallas,TX, 75206,,
169,169,"$1,590",1 Bed,1 Bath,3d ago,Jewel on LandmarkOur team has verified this property14650 Landmark Blvd,Dallas,TX, 75254,,
170,170,"$1,565",1 Bed,1 Bath,3d ago,Whitney UptownOur team has verified this property3227 Mckinney Ave,Dallas,TX, 75204,,
171,171,"$1,250",1 Bed,1 Bath,3d ago,Links on Gaston4931 Gaston Ave,Dallas,TX, 75214,,
172,172,"$1,350",1 Bed,1 Bath,3d ago,8600 Coppertowne Ln ,Dallas,TX, 75243,,
173,173,"$1,150",1 Bed,1 Bath,3d ago,9835 Walnut St ,Dallas,TX, 75243,,
174,174,"$1,250",1 Bed,1 Bath,3d ago,4343 Travis St ,Dallas,TX, 75205,,
175,175,"$2,056",1 Bed,1 Bath,3d ago,Grand ReserveOur team has verified this property6044 E Lovers Ln,Dallas,TX, 75206,,
176,176,"$1,250",1 Bed,1 Bath,3d ago,4717 Worth St ,Dallas,TX, 75246,,
177,177,"$1,175",1 Bed,1 Bath,3d ago,Tides at Park434343 Rosemeade Pkwy,Dallas,TX, 75287,,
178,178,"$1,850",1 Bed,1 Bath,3d ago,211 W 10th ST211 W 10th St,Dallas,TX, 75208,,
179,179,"$1,700",1 Bed,1 Bath,3d ago,Bishop North - Handcrafted,Authentic,& ,Timele,,
180,180,"$4,550",1 Bed,1 Bath,3d ago,2430 Victory Park Ln ,Dallas,TX, 75219,,
181,181,"$1,300",1 Bed,1 Bath,3d ago,4018 N Hall St ,Dallas,TX, 75219,,
182,182,"$1,200",1 Bed,1 Bath,3d ago,4014 N Hall St ,Dallas,TX, 75219,,
183,183,"$1,900",1 Bed,1 Bath,3d ago,1122 Jackson St ,Dallas,TX, 75202,,
184,184,"$1,773",1 Bed,1 Bath,3d ago,Vines at Turtle CreekOur team has verified this property3001 Sale St,Dallas,TX, 75219,,
185,185,"$1,578",1 Bed,1 Bath,3d ago,Portofino At Las Colinas11601 Lago Vis W,Dallas,TX, 75234,,
186,186,"$1,712",1 Bed,1 Bath,3d ago,The Vista2345 N Houston St,Dallas,TX, 75219,,
187,187,"$1,115",1 Bed,1 Bath,3d ago,Westmoor Apartment HomesOur team has verified this property7575 S Westmoreland Rd,Dallas,TX, 75237,,
188,188,"$1,465",1 Bed,1 Bath,3d ago,Neo At MidtownOur team has verified this property14145 Noel Rd,Dallas,TX, 75254,,
189,189,"$1,360",1 Bed,1 Bath,3d ago,Atera Apartments4606 Cedar Springs Rd,Dallas,TX, 75219,,
190,190,"$1,083",1 Bed,1 Bath,3d ago,Champions of North Dallas Affordable Apartments4912 Haverwood Ln,Dallas,TX, 75287,,
191,191,"$1,710",1 Bed,1 Bath,3d ago,Gables Republic Tower350 N Ervay St,Dallas,TX, 75201,,
192,192,"$1,333",1 Bed,1 Bath,3d ago,Villas at Katy Trail3200 Maple Ave,Dallas,TX, 75201,,
193,193,"$1,285",1 Bed,1 Bath,3d ago,Metropolitan at Cityplace2802 N Carroll Ave,Dallas,TX, 75204,,
194,194,"$1,475",1 Bed,1 Bath,3d ago,The WhitneyOur team has verified this property606 N Marsalis Ave,Dallas,TX, 75203,,
195,195,"$1,110",1 Bed,1 Bath,3d ago,MelvilleOur team has verified this property11201 E Lake Highlands Dr,Dallas,TX, 75218,,
196,196,"$1,615",1 Bed,1 Bath,3d ago,Ash at the BranchOur team has verified this property4646 Amesbury Dr,Dallas,TX, 75206,,
197,197,"$1,395",1 Bed,1 Bath,3d ago,The Brixton ApartmentsOur team has verified this property18959 Dallas Pkwy,Dallas,TX, 75287,,
198,198,"$1,015",1 Bed,1 Bath,3d ago,Bosque Estates ApartmentsOur team has verified this property9655 Chimney Hill Ln,Dallas,TX, 75243,,
199,199,"$1,356",1 Bed,1 Bath,3d ago,1900 ElmOur team has verified this property1900 Elm St,Dallas,TX, 75201,,
200,200,"$2,848",1 Bed,1 Bath,3d ago,The ChristopherOur team has verified this property2323 North Akard Street ,The ChristopherOur team has verified this property2323 North Akard Street #,Dallas,TX, 75201,
201,201,"$1,199",1 Bed,1 Bath,4d ago,Bahama Glen ApartmentsOur team has verified this property2540 Bahama Dr,Dallas,TX, 75211,,
202,202,"$2,196",1 Bed,1 Bath,4d ago,3030 Elizabeth StreetOur team has verified this property3030 Elizabeth St ,Dallas,TX, 75204,,
203,203,"$2,925",1 Bed,1 Bath,4d ago,3930 Mckinney Ave ,Dallas,TX, 75204,,
204,204,"$2,221",1 Bed,1 Bath,4d ago,111 West Davis St.Our team has verified this property111 W Davis St ,Dallas,TX, 75208,,
205,205,"$3,477",1 Bed,1 Bath,4d ago,3031 Oliver  stOur team has verified this property3031 Oliver St ,Dallas,TX, 75205,,
206,206,"$2,497",1 Bed,1 Bath,4d ago,8110 Park LnOur team has verified this property8110 Park Ln ,Dallas,TX, 75231,,
207,207,"$2,204",1 Bed,1 Bath,4d ago,7077 Watercrest ParkwayOur team has verified this property7077 Watercrest Pkwy ,Dallas,TX, 75231,,
208,208,"$2,328",1 Bed,1 Bath,4d ago,2400 Fort Worth AveOur team has verified this property2400 Fort Worth Ave ,Dallas,TX, 75211,,
209,209,"$2,700",1 Bed,1 Bath,4d ago,3110 Thomas Ave ,Dallas,TX, 75204,,
210,210,"$1,899",1 Bed,1 Bath,4d ago,4777 Cedar Springs Rd ,Dallas,TX, 75219,,
211,211,"$1,480",1 Bed,1 Bath,4d ago,5921 Gaston Ave5921 Gaston Ave,Dallas,TX, 75214,,
212,212,"$1,535",1 Bed,1 Bath,4d ago,4605 Cedar Springs Rd ,Dallas,TX, 75219,,
213,213,"$1,150",1 Bed,1 Bath,4d ago,Bachman Place2807 Bachman Dr,Dallas,TX, 75220,,
214,214,"$1,025",1 Bed,1 Bath,4d ago,5656 Live Oak Street5656 Live Oak St,Dallas,TX, 75206,,
215,215,"$1,100",1 Bed,1 Bath,4d ago,Garrett Gardens Apartments2015 N Garrett Ave,Dallas,TX, 75206,,
